67,35,27,27,28
67,36,27,28,29
100,26,28,29,26
100,26,29,26,26
100,27,26,26,27
94,28,26,27,27
84,27,27,27,24
100,27,27,24,27
100,27,24,27,27
100,27,27,27,27
100,27,27,27,27
89,27,27,27,25
84,28,27,25,25
89,29,25,25,27
79,30,25,27,26
75,32,27,26,27
75,33,26,27,28
71,33,27,28,27
75,33,28,27,28
71,34,27,28,28
71,34,28,28,28
71,34,28,28,28
67,34,28,28,27
75,33,28,27,28
84,32,27,28,29
84,32,28,29,29
84,31,29,29,28
89,30,29,28,28
84,30,28,28,27
84,30,28,27,27
79,29,27,27,25
89,29,27,25,27
84,30,25,27,27
79,31,27,27,27
79,31,27,27,27
79,31,27,27,27
79,33,27,27,29
67,34,27,29,27
56,35,29,27,25
53,36,27,25,25
66,33,25,25,26
75,32,25,26,27
94,28,26,27,27
94,28,27,27,27
89,28,27,27,26
94,28,27,26,27
89,28,26,27,26
94,28,27,26,27
94,28,26,27,27
100,27,27,27,27
100,27,27,27,27
94,27,27,27,26
100,27,27,26,27
100,27,26,27,27
100,27,27,27,27
100,27,27,27,27
94,29,27,27,28
89,29,27,28,27
89,30,28,27,28
84,31,27,28,28
71,33,28,28,27
67,34,28,27,27
63,35,27,27,27
63,35,27,27,27
75,32,27,27,27
79,31,27,27,27
70,31,27,27,25
70,31,27,25,25
79,29,25,25,25
79,29,25,25,25
79,29,25,25,25
79,29,25,25,25
89,28,25,25,26
89,28,25,26,26
89,28,26,26,26
89,28,26,26,26
94,28,26,26,27
94,28,26,27,27
94,28,27,27,27
84,29,27,27,26
84,30,27,26,27
79,31,26,27,27
75,33,27,27,28
59,35,27,28,26
53,36,28,26,25
50,37,26,25,25
47,37,25,25,24
84,32,25,24,29
74,30,24,29,25
84,29,29,25,26
70,31,25,26,25
56,34,26,25,24
47,37,25,24,24
42,39,24,24,24
39,38,24,24,22
42,38,24,22,23
47,37,22,23,24
56,35,23,24,25
63,34,24,25,26
66,32,25,26,25
66,32,26,25,25
70,31,25,25,25
70,31,25,25,25
70,31,25,25,25
74,30,25,25,25
70,31,25,25,25
47,36,25,25,23
44,37,25,23,23
42,39,23,23,24
66,30,23,24,23
38,40,24,23,23
35,40,23,23,22
31,41,23,22,21
35,40,22,21,22
42,38,21,22,23
44,37,22,23,23
50,36,23,23,24
59,34,23,24,25
63,33,24,25,25
66,33,25,25,26
70,31,25,26,25
70,31,26,25,25
70,31,25,25,25
62,32,25,25,24
47,35,25,24,22
47,37,24,22,24
42,38,22,24,23
62,29,24,23,21
35,39,23,21,21
37,39,21,21,22
33,40,21,22,21
35,40,22,21,22
35,40,21,22,22
35,39,22,22,21
53,36,22,21,25
56,35,21,25,25
59,34,25,25,25
79,33,25,25,29
79,33,25,29,29
84,32,29,29,29
89,31,29,29,29
84,31,29,29,28
94,30,29,28,29
89,30,28,29,28
79,32,29,28,28
49,35,28,28,23
47,36,28,23,23
42,38,23,23,23
40,39,23,23,23
38,40,23,23,23
38,40,23,23,23
38,40,23,23,23
40,40,23,23,24
63,35,23,24,27
66,33,24,27,26
75,31,27,26,26
75,31,26,26,26
79,30,26,26,26
84,30,26,26,27
84,30,26,27,27
79,30,27,27,26
79,30,27,26,26
84,29,26,26,26
84,29,26,26,26
84,29,26,26,26
84,29,26,26,26
89,30,26,26,28
70,32,26,28,26
56,34,28,26,24
52,34,26,24,23
56,35,24,23,25
50,37,23,25,25
47,38,25,25,25
60,37,25,25,28
60,37,25,28,28
67,35,28,28,28
79,34,28,28,30
84,32,28,30,29
89,31,30,29,29
94,30,29,29,29
89,30,29,29,28
89,30,29,28,28
94,29,28,28,28
89,29,28,28,27
94,29,28,27,28
94,29,27,28,28
94,29,28,28,28
100,29,28,28,29
94,30,28,29,29
84,31,29,29,28
79,32,29,28,28
79,33,28,28,29
71,34,28,29,28
63,36,29,28,28
60,37,28,28,28
60,37,28,28,28
56,37,28,28,27
53,38,28,27,27
56,37,27,27,27
56,37,27,27,27
60,36,27,27,27
67,35,27,27,28
67,35,27,28,28
71,34,28,28,28
71,34,28,28,28
75,33,28,28,28
75,33,28,28,28
84,32,28,28,29
84,31,28,29,28
89,31,29,28,29
89,31,28,29,29
89,31,29,29,29
94,29,29,29,28
94,28,29,28,27
89,29,28,27,27
84,30,27,27,27
75,32,27,27,27
75,33,27,27,28
67,34,27,28,27
67,35,28,27,28
56,37,27,28,27
63,36,28,27,28
63,36,27,28,28
67,35,28,28,28
67,34,28,28,27
66,31,28,27,24
79,30,27,24,26
84,29,24,26,26
89,29,26,26,27
84,30,26,27,27
89,29,27,27,27
89,30,27,27,28
89,29,27,28,27
89,29,28,27,27
89,29,27,27,27
94,30,27,27,29
89,30,27,29,28
84,31,29,28,28
75,33,28,28,28
59,35,28,28,26
50,38,28,26,26
50,37,26,26,25
47,38,26,25,25
45,39,25,25,25
47,39,25,25,26
63,35,25,26,27
94,27,26,27,26
100,27,27,26,27
94,29,26,27,28
94,29,27,28,28
100,29,28,28,29
79,32,28,29,28
63,35,29,28,27
67,34,28,27,27
67,34,27,27,27
67,35,27,27,28
63,35,27,28,27
60,36,28,27,27
56,37,27,27,27
56,37,27,27,27
94,29,27,27,28
100,27,27,28,27
100,28,28,27,28
89,28,27,28,26
94,28,28,26,27
94,27,26,27,26
94,27,27,26,26
100,26,26,26,26
100,26,26,26,26
100,26,26,26,26
100,27,26,26,27
100,26,26,27,26
100,26,27,26,26
89,27,26,26,25
89,28,26,25,26
89,29,25,26,27
75,31,26,27,26
66,33,27,26,26
63,34,26,26,26
59,35,26,26,26
100,29,26,26,29
100,29,26,29,29
84,33,29,29,30
84,32,29,30,29
89,31,30,29,29
94,31,29,29,30
100,31,29,30,31
100,30,30,31,30
100,30,31,30,30
100,30,30,30,30
100,30,30,30,30
94,30,30,30,29
100,30,30,29,30
100,29,29,30,29
100,29,30,29,29
89,30,29,29,28
74,30,29,28,25
66,32,28,25,25
63,33,25,25,25
63,34,25,25,26
59,35,25,26,26
63,35,26,26,27
63,36,26,27,28
67,36,27,28,29
84,32,28,29,29
71,33,29,29,27
84,30,29,27,27
89,29,27,27,27
94,30,27,27,29
89,30,27,29,28
94,29,29,28,28
94,29,28,28,28
89,29,28,28,27
94,29,28,27,28
100,29,27,28,29
100,29,28,29,29
100,29,29,29,29
94,29,29,29,28
100,28,29,28,28
94,29,28,28,28
89,30,28,28,28
75,32,28,28,27
71,34,28,27,28
63,35,27,28,27
67,36,28,27,29
56,37,27,29,27
89,30,29,27,28
84,30,27,28,27
84,30,28,27,27
94,29,27,27,28
94,29,27,28,28
94,29,28,28,28
94,29,28,28,28
94,29,28,28,28
94,29,28,28,28
94,29,28,28,28
94,28,28,28,27
94,28,28,27,27
94,28,27,27,27
94,28,27,27,27
100,27,27,27,27
100,28,27,27,28
89,30,27,28,28
79,32,28,28,28
79,32,28,28,28
75,33,28,28,28
71,33,28,28,27
75,34,28,27,29
75,34,27,29,29
79,34,29,29,30
79,34,29,30,30
94,32,30,30,31
89,32,30,31,30
89,31,31,30,29
94,31,30,29,30
94,30,29,30,29
89,31,30,29,29
89,30,29,29,28
100,29,29,28,29
100,29,28,29,29
100,29,29,29,29
100,29,29,29,29
100,29,29,29,29
94,30,29,29,29
79,31,29,29,27
79,30,29,27,26
75,31,27,26,26
84,31,26,26,28
84,31,26,28,28
79,32,28,28,28
84,31,28,28,28
89,31,28,28,29
94,30,28,29,29
100,30,29,29,30
100,30,29,30,30
100,29,30,30,29
100,29,30,29,29
100,28,29,29,28
100,28,29,28,28
100,28,28,28,28
100,27,28,28,27
100,27,28,27,27
94,28,27,27,27
100,28,27,27,28
94,28,27,28,27
84,29,28,27,26
89,28,27,26,26
100,27,26,26,27
94,28,26,27,27
94,28,27,27,27
84,29,27,27,26
94,29,27,26,28
94,29,26,28,28
100,28,28,28,28
94,28,28,28,27
94,28,28,27,27
100,28,27,27,28
100,28,27,28,28
100,28,28,28,28
94,28,28,28,27
94,28,28,27,27
94,28,27,27,27
94,29,27,27,28
94,29,27,28,28
89,30,28,28,28
89,31,28,28,29
55,33,28,29,23
56,35,29,23,25
56,36,23,25,26
50,36,25,26,24
53,36,26,24,25
50,37,24,25,25
60,36,25,25,27
67,35,25,27,28
71,34,27,28,28
75,33,28,28,28
75,33,28,28,28
46,33,28,28,20
75,32,28,20,27
79,32,20,27,28
89,31,27,28,29
94,30,28,29,29
94,30,29,29,29
94,30,29,29,29
89,31,29,29,29
63,35,29,29,27
56,37,29,27,27
100,30,27,27,30
94,32,27,30,31
94,33,30,31,32
75,35,31,32,30
75,34,32,30,29
94,32,30,29,31
100,31,29,31,31
100,31,31,31,31
100,31,31,31,31
100,31,31,31,31
100,29,31,31,29
100,30,31,29,30
100,31,29,30,31
100,31,30,31,31
89,33,31,31,31
71,34,31,31,28
75,35,31,28,30
71,35,28,30,29
67,35,30,29,28
75,34,29,28,29
79,33,28,29,29
89,32,29,29,30
94,32,29,30,31
94,31,30,31,30
94,31,31,30,30
89,31,30,30,29
94,31,30,29,30
89,31,29,30,29
94,30,30,29,29
94,31,29,29,30
100,30,29,30,30
100,30,30,30,30
94,30,30,30,29
94,29,30,29,28
94,29,29,28,28
94,29,28,28,28
94,30,28,28,29
94,30,28,29,29
94,30,29,29,29
94,29,29,29,28
84,30,29,28,27
94,29,28,27,28
89,29,27,28,27
89,29,28,27,27
100,28,27,27,28
100,28,27,28,28
100,28,28,28,28
100,28,28,28,28
100,27,28,28,27
100,27,28,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
89,30,27,27,28
79,32,27,28,28
79,31,28,28,27
75,32,28,27,27
71,33,27,27,27
75,32,27,27,27
71,33,27,27,27
84,31,27,27,28
79,31,27,28,27
84,31,28,27,28
89,30,27,28,28
84,30,28,28,27
84,30,28,27,27
89,29,27,27,27
84,29,27,27,26
89,28,27,26,26
89,28,26,26,26
89,28,26,26,26
89,28,26,26,26
94,28,26,26,27
94,27,26,27,26
89,28,27,26,26
74,30,26,26,25
74,30,26,25,25
71,33,25,25,27
71,33,25,27,27
71,33,27,27,27
75,32,27,27,27
100,27,27,27,27
100,27,27,27,27
94,28,27,27,27
94,28,27,27,27
94,27,27,27,26
94,27,27,26,26
94,27,26,26,26
94,27,26,26,26
94,27,26,26,26
100,27,26,26,27
100,27,26,27,27
100,27,27,27,27
94,27,27,27,26
100,27,27,26,27
100,27,26,27,27
100,27,27,27,27
100,28,27,27,28
89,29,27,28,27
79,31,28,27,27
75,32,27,27,27
66,33,27,27,26
63,34,27,26,26
56,35,26,26,25
59,35,26,25,26
75,32,25,26,27
75,31,26,27,26
79,31,27,26,27
79,31,26,27,27
84,30,27,27,27
89,29,27,27,27
94,29,27,27,28
89,29,27,28,27
100,28,28,27,28
89,29,27,28,27
89,29,28,27,27
94,29,27,27,28
100,27,27,28,27
94,29,28,27,28
94,30,27,28,29
79,32,28,29,28
71,34,29,28,28
89,30,28,28,28
89,30,28,28,28
89,30,28,28,28
94,30,28,28,29
94,29,28,29,28
100,28,29,28,28
94,28,28,28,27
100,28,28,27,28
100,27,27,28,27
94,28,28,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,28,27,27,28
89,29,27,28,27
89,30,28,27,28
89,30,27,28,28
84,32,28,28,29
79,33,28,29,29
79,33,29,29,29
100,29,29,29,29
94,31,29,29,30
94,31,29,30,30
89,31,30,30,29
94,30,30,29,29
94,30,29,29,29
100,29,29,29,29
100,29,29,29,29
100,29,29,29,29
100,29,29,29,29
94,29,29,29,28
94,29,29,28,28
94,29,28,28,28
94,29,28,28,28
89,30,28,28,28
89,31,28,28,29
84,32,28,29,29
79,33,29,29,29
75,33,29,29,28
71,34,29,28,28
71,34,28,28,28
67,35,28,28,28
63,36,28,28,28
67,35,28,28,28
67,34,28,28,27
75,34,28,27,29
75,33,27,29,28
79,31,29,28,27
89,30,28,27,28
100,28,27,28,28
89,30,28,28,28
100,29,28,28,29
100,28,28,29,28
100,27,29,28,27
100,27,28,27,27
100,26,27,27,26
100,26,27,26,26
94,28,26,26,27
89,29,26,27,27
84,31,27,27,28
94,30,27,28,29
89,30,28,29,28
84,30,29,28,27
84,30,28,27,27
71,34,27,27,28
71,34,27,28,28
67,35,28,28,28
63,35,28,28,27
67,34,28,27,27
71,33,27,27,27
70,32,27,27,26
84,30,27,26,27
84,30,26,27,27
84,30,27,27,27
84,30,27,27,27
84,30,27,27,27
89,29,27,27,27
89,29,27,27,27
94,29,27,27,28
100,28,27,28,28
100,28,28,28,28
89,30,28,28,28
84,31,28,28,28
75,31,28,28,26
70,32,28,26,26
66,33,26,26,26
66,33,26,26,26
67,34,26,26,27
67,34,26,27,27
63,35,27,27,27
63,34,27,27,26
67,34,27,26,27
75,32,26,27,27
89,30,27,27,28
94,29,27,28,28
84,30,28,28,27
94,29,28,27,28
94,29,27,28,28
94,29,28,28,28
94,29,28,28,28
94,28,28,28,27
100,29,28,27,29
89,31,27,29,29
79,33,29,29,29
75,34,29,29,29
75,34,29,29,29
63,35,29,29,27
59,35,29,27,26
100,28,27,26,28
100,29,26,28,29
94,30,28,29,29
94,31,29,29,30
89,30,29,30,28
89,29,30,28,27
89,28,28,27,26
94,27,27,26,26
100,27,26,26,27
100,27,26,27,27
100,27,27,27,27
100,27,27,27,27
100,26,27,27,26
100,27,27,26,27
94,28,26,27,27
89,29,27,27,27
79,31,27,27,27
79,31,27,27,27
75,32,27,27,27
79,32,27,27,28
79,32,27,28,28
79,32,28,28,28
84,31,28,28,28
84,31,28,28,28
89,30,28,28,28
94,30,28,28,29
94,30,28,29,29
94,30,29,29,29
94,30,29,29,29
100,29,29,29,29
100,29,29,29,29
100,29,29,29,29
100,29,29,29,29
100,29,29,29,29
100,29,29,29,29
94,29,29,29,28
94,30,29,28,29
84,32,28,29,29
75,33,29,29,28
71,34,29,28,28
75,33,28,28,28
63,34,28,28,26
79,32,28,26,28
84,31,26,28,28
89,30,28,28,28
89,30,28,28,28
79,29,28,28,25
84,28,28,25,25
89,28,25,25,26
94,28,25,26,27
100,28,26,27,28
100,28,27,28,28
94,28,28,28,27
94,28,28,27,27
100,27,27,27,27
100,26,27,27,26
100,26,27,26,26
100,27,26,26,27
100,27,26,27,27
94,29,27,27,28
84,31,27,28,28
84,31,28,28,28
89,31,28,28,29
100,29,28,29,29
100,27,29,29,27
100,27,29,27,27
100,26,27,27,26
100,27,27,26,27
100,26,26,27,26
100,27,27,26,27
100,27,26,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,28,27,27,28
100,28,27,28,28
100,27,28,28,27
100,27,28,27,27
100,27,27,27,27
100,26,27,27,26
100,25,27,26,25
100,25,26,25,25
100,25,25,25,25
100,25,25,25,25
94,25,25,25,24
100,25,25,24,25
100,25,24,25,25
100,25,25,25,25
100,25,25,25,25
89,26,25,25,24
79,27,25,24,23
84,28,24,23,25
79,30,23,25,26
79,31,25,26,27
79,32,26,27,28
79,31,27,28,27
79,32,28,27,28
75,31,27,28,26
84,30,28,26,27
84,29,26,27,26
84,29,27,26,26
84,29,26,26,26
89,29,26,26,27
94,28,26,27,27
89,29,27,27,27
89,28,27,27,26
94,27,27,26,26
94,27,26,26,26
79,29,26,26,25
79,29,26,25,25
75,31,25,25,26
70,32,25,26,26
70,32,26,26,26
63,34,26,26,26
67,34,26,26,27
79,30,26,27,26
74,29,27,26,24
74,29,26,24,24
84,28,24,24,25
84,27,24,25,24
89,27,25,24,25
89,26,24,25,24
83,26,25,24,23
89,26,24,23,24
89,26,23,24,24
79,31,24,24,27
70,32,24,27,26
66,33,27,26,26
67,34,26,26,27
67,34,26,27,27
63,35,27,27,27
67,35,27,27,28
59,35,27,28,26
63,35,28,26,27
59,35,26,27,26
63,35,27,26,27
63,34,26,27,26
63,34,27,26,26
89,31,26,26,29
94,30,26,29,29
94,30,29,29,29
94,30,29,29,29
89,30,29,29,28
74,30,29,28,25
74,30,28,25,25
70,31,25,25,25
70,31,25,25,25
70,31,25,25,25
66,32,25,25,25
66,32,25,25,25
75,31,25,25,26
70,32,25,26,26
70,31,26,26,25
74,30,26,25,25
74,30,25,25,25
84,29,25,25,26
84,29,25,26,26
89,28,26,26,26
84,28,26,26,25
89,27,26,25,25
94,27,25,25,26
94,27,25,26,26
94,26,26,26,25
89,27,26,25,25
84,28,25,25,25
74,30,25,25,25
79,30,25,25,26
70,31,25,26,25
75,31,26,25,26
66,32,25,26,25
70,31,26,25,25
75,31,25,25,26
75,31,25,26,26
79,30,26,26,26
84,29,26,26,26
94,28,26,26,27
89,28,26,27,26
89,28,27,26,26
94,28,26,26,27
89,28,26,27,26
89,28,27,26,26
94,28,26,26,27
94,27,26,27,26
94,27,27,26,26
94,27,26,26,26
94,27,26,26,26
84,28,26,26,25
79,29,26,25,25
79,29,25,25,25
79,29,25,25,25
75,31,25,25,26
70,32,25,26,26
70,32,26,26,26
70,32,26,26,26
79,30,26,26,26
84,30,26,26,27
89,29,26,27,27
89,29,27,27,27
94,28,27,27,27
94,28,27,27,27
94,28,27,27,27
89,28,27,27,26
84,28,27,26,25
89,27,26,25,25
74,29,25,25,24
70,30,25,24,24
66,30,24,24,23
66,31,24,23,24
66,31,23,24,24
62,32,24,24,24
71,33,24,24,27
66,33,24,27,26
59,34,27,26,25
63,34,26,25,26
63,34,25,26,26
66,33,26,26,26
63,33,26,26,25
70,32,26,25,26
79,31,25,26,27
79,30,26,27,26
75,31,27,26,26
79,30,26,26,26
70,30,26,26,24
74,29,26,24,24
74,29,24,24,24
79,28,24,24,24
79,28,24,24,24
79,28,24,24,24
70,29,24,24,23
62,31,24,23,23
66,31,23,23,24
59,33,23,24,24
59,33,24,24,24
56,34,24,24,24
56,35,24,24,25
59,34,24,25,25
79,31,25,25,27
79,30,25,27,26
89,29,27,26,27
94,29,26,27,28
94,29,27,28,28
89,28,28,28,26
94,27,28,26,26
94,27,26,26,26
94,27,26,26,26
100,27,26,26,27
94,27,26,27,26
100,27,27,26,27
100,27,26,27,27
70,31,27,27,25
66,32,27,25,25
66,32,25,25,25
75,31,25,25,26
66,32,25,26,25
63,33,26,25,25
74,30,25,25,25
94,28,25,25,27
84,29,25,27,26
79,30,27,26,26
84,29,26,26,26
89,29,26,26,27
84,29,26,27,26
84,29,27,26,26
84,29,26,26,26
89,28,26,26,26
94,28,26,26,27
84,28,26,27,25
84,28,27,25,25
84,28,25,25,25
84,28,25,25,25
79,29,25,25,25
79,30,25,25,26
75,31,25,26,26
79,30,26,26,26
75,32,26,26,27
66,33,26,27,26
75,33,27,26,28
89,29,26,28,27
94,29,28,27,28
94,29,27,28,28
100,26,28,28,26
100,26,28,26,26
100,26,26,26,26
100,26,26,26,26
94,26,26,26,25
100,25,26,25,25
94,26,25,25,25
94,26,25,25,25
84,29,25,25,26
79,29,25,26,25
79,30,26,25,26
75,31,25,26,26
66,32,26,26,25
59,33,26,25,24
59,34,25,24,25
59,34,24,25,25
70,32,25,25,26
84,28,25,26,25
84,28,26,25,25
84,28,25,25,25
94,27,25,25,26
94,27,25,26,26
89,27,26,26,25
89,27,26,25,25
94,26,25,25,25
94,26,25,25,25
94,26,25,25,25
100,26,25,25,26
94,27,25,26,26
94,28,26,26,27
94,28,26,27,27
84,29,27,27,26
79,31,27,26,27
75,32,26,27,27
67,34,27,27,27
56,35,27,27,25
74,30,27,25,25
79,29,25,25,25
84,28,25,25,25
84,28,25,25,25
89,27,25,25,25
94,26,25,25,25
94,26,25,25,25
89,26,25,25,24
94,26,25,24,25
89,26,24,25,24
89,26,25,24,24
94,26,24,24,25
89,27,24,25,25
74,30,25,25,25
70,31,25,25,25
66,33,25,25,26
67,34,25,26,27
56,35,26,27,25
59,35,27,25,26
59,35,25,26,26
62,32,26,26,24
70,32,26,24,26
75,31,24,26,26
74,30,26,26,25
79,29,26,25,25
89,29,25,25,27
89,29,25,27,27
89,28,27,27,26
84,28,27,26,25
84,28,26,25,25
89,28,25,25,26
89,27,25,26,25
89,27,26,25,25
66,32,25,25,25
63,33,25,25,25
59,35,25,25,26
59,35,25,26,26
63,34,26,26,26
70,31,26,26,25
79,30,26,25,26
84,30,25,26,27
79,30,26,27,26
79,30,27,26,26
79,29,26,26,25
79,28,26,25,24
79,28,25,24,24
84,27,24,24,24
79,28,24,24,24
74,29,24,24,24
70,30,24,24,24
66,31,24,24,24
62,32,24,24,24
59,33,24,24,24
59,34,24,24,25
56,35,24,25,25
53,36,25,25,25
56,35,25,25,25
50,36,25,25,24
89,29,25,24,27
89,28,24,27,26
89,29,27,26,27
94,29,26,27,28
89,29,27,28,27
89,29,28,27,27
94,29,27,27,28
100,28,27,28,28
100,27,28,28,27
100,27,28,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,28,27,27,28
94,28,27,28,27
84,29,28,27,26
75,32,27,26,27
84,31,26,27,28
84,31,27,28,28
84,31,28,28,28
89,30,28,28,28
89,30,28,28,28
100,29,28,28,29
100,29,28,29,29
100,29,29,29,29
94,29,29,29,28
100,28,29,28,28
100,28,28,28,28
100,28,28,28,28
94,28,28,28,27
100,28,28,27,28
84,31,27,28,28
75,32,28,28,27
71,33,28,27,27
67,34,27,27,27
71,33,27,27,27
59,35,27,27,26
60,36,27,26,27
63,35,26,27,27
63,35,27,27,27
75,33,27,27,28
84,31,27,28,28
79,31,28,28,27
84,31,28,27,28
79,31,27,28,27
79,30,28,27,26
79,30,27,26,26
79,30,26,26,26
89,29,26,26,27
89,29,26,27,27
89,30,27,27,28
79,32,27,28,28
71,33,28,28,27
67,34,28,27,27
63,35,27,27,27
63,35,27,27,27
59,35,27,27,26
56,35,27,26,25
56,36,26,25,26
63,35,25,26,27
59,35,26,27,26
59,34,27,26,25
63,33,26,25,25
79,31,25,25,27
79,31,25,27,27
84,30,27,27,27
79,30,27,27,26
84,30,27,26,27
94,29,26,27,28
94,29,27,28,28
67,34,28,28,27
71,33,28,27,27
79,28,27,27,24
74,29,27,24,24
59,34,24,24,25
59,34,24,25,25
56,35,25,25,25
53,35,25,25,24
63,33,25,24,25
66,33,24,25,26
75,32,25,26,27
79,32,26,27,28
79,31,27,28,27
84,30,28,27,27
84,30,27,27,27
94,28,27,27,27
94,28,27,27,27
84,28,27,27,25
74,30,27,25,25
70,31,25,25,25
66,33,25,25,26
63,33,25,26,25
59,34,26,25,25
59,34,25,25,25
59,34,25,25,25
59,33,25,25,24
66,32,25,24,25
66,32,24,25,25
74,30,25,25,25
84,29,25,25,26
84,29,25,26,26
89,28,26,26,26
89,28,26,26,26
89,28,26,26,26
94,27,26,26,26
94,28,26,26,27
94,28,26,27,27
74,30,27,27,25
75,31,27,25,26
75,32,25,26,27
66,33,26,27,26
89,29,27,26,27
89,29,26,27,27
100,27,27,27,27
94,28,27,27,27
94,28,27,27,27
100,28,27,27,28
94,29,27,28,28
94,27,28,28,26
94,27,28,26,26
89,28,26,26,26
100,26,26,26,26
100,25,26,26,25
100,26,26,25,26
100,26,25,26,26
100,26,26,26,26
100,27,26,26,27
100,27,26,27,27
100,27,27,27,27
100,27,27,27,27
89,29,27,27,27
84,29,27,27,26
79,30,27,26,26
75,31,26,26,26
79,30,26,26,26
100,27,26,26,27
100,28,26,27,28
100,26,27,28,26
100,26,28,26,26
100,26,26,26,26
100,26,26,26,26
100,26,26,26,26
100,26,26,26,26
94,27,26,26,26
94,27,26,26,26
94,27,26,26,26
100,26,26,26,26
79,30,26,26,26
79,31,26,26,27
89,28,26,27,26
89,29,27,26,27
100,28,26,27,28
100,28,27,28,28
100,27,28,28,27
100,27,28,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
94,27,27,27,26
100,28,27,26,28
100,27,26,28,27
100,27,28,27,27
100,27,27,27,27
100,26,27,27,26
100,26,27,26,26
94,28,26,26,27
100,27,26,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
79,31,27,27,27
79,31,27,27,27
70,32,27,27,26
66,33,27,26,26
71,33,26,26,27
70,32,26,27,26
79,31,27,26,27
75,31,26,27,26
84,30,27,26,27
89,29,26,27,27
89,29,27,27,27
94,29,27,27,28
94,28,27,28,27
94,28,28,27,27
100,28,27,27,28
94,26,27,28,25
100,25,28,25,25
100,25,25,25,25
100,25,25,25,25
100,25,25,25,25
89,27,25,25,25
79,30,25,25,26
79,31,25,26,27
70,32,26,27,26
75,32,27,26,27
75,32,26,27,27
79,31,27,27,27
79,31,27,27,27
84,30,27,27,27
89,29,27,27,27
89,29,27,27,27
94,28,27,27,27
94,28,27,27,27
94,28,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,27,27,27,27
100,28,27,27,28
84,30,27,28,27
79,30,28,27,26
79,31,27,26,27
66,32,26,27,25
63,33,27,25,25
70,32,25,25,26
84,30,25,26,27
89,29,26,27,27
89,29,27,27,27
89,29,27,27,27
94,28,27,27,27
100,27,27,27,27
100,27,27,27,27
100,26,27,27,26
100,27,27,26,27
94,28,26,27,27
62,29,27,27,21
79,31,27,21,27
75,32,21,27,27
66,33,27,27,26
59,34,27,26,25
59,34,26,25,25
56,35,25,25,25
56,35,25,25,25
53,35,25,25,24
56,34,25,24,24
70,32,24,24,26
79,31,24,26,27
89,29,26,27,27
89,29,27,27,27
94,29,27,27,28
100,28,27,28,28
100,28,28,28,28
94,28,28,28,27
94,27,28,27,26
94,27,27,26,26
84,28,26,26,25
74,29,26,25,24
70,31,25,24,25
70,31,24,25,25
66,32,25,25,25
63,33,25,25,25
63,33,25,25,25
59,34,25,25,25
66,33,25,25,26
63,33,25,26,25
70,32,26,25,26
79,31,25,26,27
79,31,26,27,27
84,30,27,27,27
89,29,27,27,27
89,29,27,27,27
84,29,27,27,26
84,28,27,26,25
79,28,26,25,24
84,27,25,24,24
84,27,24,24,24
79,28,24,24,24
84,28,24,24,25
94,27,24,25,26
89,27,25,26,25
89,27,26,25,25
79,27,25,25,23
79,27,25,23,23
84,27,23,23,24
79,27,23,24,23
100,26,24,23,26
94,26,23,26,25
94,27,26,25,26
84,28,25,26,25
94,30,26,25,29
70,31,25,29,25
66,32,29,25,25
66,32,25,25,25
66,32,25,25,25
70,32,25,25,26
70,32,25,26,26
79,31,26,26,27
75,31,26,27,26
84,30,27,26,27
94,29,26,27,28
94,29,27,28,28
100,28,28,28,28
100,28,28,28,28
100,28,28,28,28
94,28,28,28,27
94,28,28,27,27
94,27,27,27,26
84,27,27,26,24
84,27,26,24,24
74,29,24,24,24
70,30,24,24,24
66,31,24,24,24
62,32,24,24,24
63,33,24,24,25
59,34,24,25,25
56,35,25,25,25
56,35,25,25,25
53,35,25,25,24
53,35,25,24,24
59,34,24,24,25
63,33,24,25,25
66,33,25,25,26
75,32,25,26,27
75,32,26,27,27
79,31,27,27,27
79,31,27,27,27
70,31,27,27,25
74,30,27,25,25
70,30,25,25,24
79,28,25,24,24
74,28,24,24,23
79,27,24,23,23
70,29,23,23,23
79,33,23,23,29
56,34,23,29,24
52,34,29,24,23
49,35,24,23,23
50,36,23,23,24
53,35,23,24,24
49,35,24,24,23
56,34,24,23,24
59,34,23,24,25
63,33,24,25,25
66,32,25,25,25
66,32,25,25,25
84,30,25,25,27
84,30,25,27,27
79,29,27,27,25
79,28,27,25,24
79,28,25,24,24
62,31,24,24,23
59,32,24,23,23
52,33,23,23,22
55,33,23,22,23
56,34,22,23,24
49,35,23,24,23
47,36,24,23,23
47,37,23,23,24
47,36,23,24,23
49,35,24,23,23
52,34,23,23,23
63,33,23,23,25
75,31,23,25,26
74,30,25,26,25
